,num_sims,round,experiment,horizon,chosen_arm,reward,cumulative_reward
75,0.0,75.0,0.0,75.0,5.0,0.6093427362,25.23334385397
76,0.0,76.0,0.0,76.0,5.0,0.21838532619999998,25.45172918017
77,0.0,77.0,0.0,77.0,5.0,0.6884655406,26.140194720769998
78,0.0,78.0,0.0,78.0,5.0,0.4526243148,26.59281903557
79,0.0,79.0,0.0,79.0,0.0,0.09677591971,26.68959495528
80,0.0,80.0,0.0,80.0,5.0,0.3801577432,27.069752698480002
81,0.0,81.0,0.0,81.0,11.0,0.5249415636,27.59469426208
82,0.0,82.0,0.0,82.0,9.0,0.8621496371,28.45684389918
83,0.0,83.0,0.0,83.0,9.0,0.53675534,28.99359923918
84,0.0,84.0,0.0,84.0,9.0,0.07182520972,29.0654244489
85,0.0,85.0,0.0,85.0,10.0,0.3361043599,29.4015288088
86,0.0,86.0,0.0,86.0,2.0,0.106093201,29.5076220098
87,0.0,87.0,0.0,87.0,1.0,0.1444407911,29.652062800899998
88,0.0,88.0,0.0,88.0,11.0,0.2044948228,29.8565576237
89,0.0,89.0,0.0,89.0,3.0,0.197798759,30.0543563827
90,0.0,90.0,0.0,90.0,5.0,0.8060055876,30.8603619703
91,0.0,91.0,0.0,91.0,5.0,0.6342879895,31.4946499598
92,0.0,92.0,0.0,92.0,5.0,0.5784627264000001,32.0731126862
93,0.0,93.0,0.0,93.0,5.0,0.37136550679999997,32.444478192999995
94,0.0,94.0,0.0,94.0,5.0,0.6239976577,33.0684758507
95,0.0,95.0,0.0,95.0,5.0,0.2582773903,33.326753241
96,0.0,96.0,0.0,96.0,9.0,0.2813311375,33.608084378499996
97,0.0,97.0,0.0,97.0,5.0,0.8232885806,34.431372959099996
98,0.0,98.0,0.0,98.0,5.0,0.6591039362,35.09047689529999
99,0.0,99.0,0.0,99.0,5.0,0.013589469669999998,35.104066364969995
100,1.0,0.0,0.0,0.0,0.0,0.1486219247,0.1486219247
101,1.0,1.0,0.0,1.0,1.0,0.2365087488,0.38513067349999996
102,1.0,2.0,0.0,2.0,2.0,0.2825277351,0.6676584085999999
103,1.0,3.0,0.0,3.0,3.0,0.1443785417,0.8120369502999999
104,1.0,4.0,0.0,4.0,4.0,0.3084474943,1.1204844446
105,1.0,5.0,0.0,5.0,5.0,0.0171151259,1.1375995705
106,1.0,6.0,0.0,6.0,6.0,0.586831586,1.7244311565
107,1.0,7.0,0.0,7.0,7.0,0.0048972450499999995,1.72932840155
108,1.0,8.0,0.0,8.0,8.0,0.0,1.72932840155
109,1.0,9.0,0.0,9.0,9.0,0.9756849953,2.70501339685
110,1.0,10.0,0.0,10.0,10.0,0.4904564688,3.1954698656500002
111,1.0,11.0,0.0,11.0,11.0,0.0,3.1954698656500002
