,num_sims,round,experiment,horizon,chosen_arm,reward,cumulative_reward
0,0.0,0.0,0.0,0.0,0.0,0.06840870887,0.06840870887
1,0.0,1.0,0.0,1.0,1.0,0.6016915393,0.67010024817
2,0.0,2.0,0.0,2.0,2.0,0.47174417560000004,1.14184442377
3,0.0,3.0,0.0,3.0,3.0,0.07488530825,1.2167297320200001
4,0.0,4.0,0.0,4.0,4.0,0.0286790041,1.2454087361200001
5,0.0,5.0,0.0,5.0,5.0,0.3801577432,1.6255664793200002
6,0.0,6.0,0.0,6.0,6.0,0.1530703648,1.7786368441200002
7,0.0,7.0,0.0,7.0,7.0,0.1219056007,1.9005424448200001
8,0.0,8.0,0.0,8.0,8.0,0.17339877680000002,2.07394122162
9,0.0,9.0,0.0,9.0,9.0,0.3955034963,2.46944471792
10,0.0,10.0,0.0,10.0,10.0,0.3339106531,2.8033553710200003
11,0.0,11.0,0.0,11.0,11.0,0.10469659240000001,2.90805196342
12,0.0,12.0,0.0,12.0,1.0,0.05034974824,2.95840171166
13,0.0,13.0,0.0,13.0,2.0,0.104212352,3.06261406366
14,0.0,14.0,0.0,14.0,9.0,0.7962575679,3.85887163156
15,0.0,15.0,0.0,15.0,5.0,0.00638545637,3.86525708793
16,0.0,16.0,0.0,16.0,9.0,0.4268363634,4.2920934513299995
17,0.0,17.0,0.0,17.0,10.0,0.3546998729,4.64679332423
18,0.0,18.0,0.0,18.0,9.0,0.00646778821,4.65326111244
19,0.0,19.0,0.0,19.0,8.0,0.05982836529,4.71308947773
20,0.0,20.0,0.0,20.0,6.0,0.6207451283000001,5.33383460603
21,0.0,21.0,0.0,21.0,6.0,0.6316520406,5.96548664663
22,0.0,22.0,0.0,22.0,7.0,0.3799056967,6.3453923433299995
23,0.0,23.0,0.0,23.0,11.0,0.00727174946,6.3526640927899996
24,0.0,24.0,0.0,24.0,6.0,0.5560412419,6.90870533469
25,0.0,25.0,0.0,25.0,10.0,0.7976639273,7.70636926199
26,0.0,26.0,0.0,26.0,10.0,0.38155655580000003,8.08792581779
27,0.0,27.0,0.0,27.0,3.0,0.7619293385,8.84985515629
28,0.0,28.0,0.0,28.0,3.0,0.6853030279,9.53515818419
29,0.0,29.0,0.0,29.0,3.0,0.7751023369000001,10.31026052109
30,0.0,30.0,0.0,30.0,3.0,0.0,10.31026052109
31,0.0,31.0,0.0,31.0,0.0,0.0,10.31026052109
32,0.0,32.0,0.0,32.0,1.0,0.3506478929,10.660908413989999
33,0.0,33.0,0.0,33.0,4.0,0.0366151941,10.697523608089998
34,0.0,34.0,0.0,34.0,6.0,0.19707248709999997,10.894596095189998
35,0.0,35.0,0.0,35.0,2.0,0.3061272696,11.200723364789997
36,0.0,36.0,0.0,36.0,10.0,0.8000019125,12.000725277289998
37,0.0,37.0,0.0,37.0,10.0,0.2908430143,12.291568291589998
38,0.0,38.0,0.0,38.0,7.0,0.03160193721,12.323170228799999
39,0.0,39.0,0.0,39.0,3.0,0.03446957245,12.357639801249999
40,0.0,40.0,0.0,40.0,1.0,0.1745236147,12.532163415949999
41,0.0,41.0,0.0,41.0,9.0,0.4946796695,13.026843085449999
42,0.0,42.0,0.0,42.0,10.0,0.2960669897,13.322910075149998
43,0.0,43.0,0.0,43.0,5.0,0.6025206697000001,13.925430744849999
44,0.0,44.0,0.0,44.0,5.0,0.5477135423,14.47314428715
45,0.0,45.0,0.0,45.0,5.0,0.1205436323,14.59368791945
46,0.0,46.0,0.0,46.0,6.0,0.5355291415,15.12921706095
47,0.0,47.0,0.0,47.0,9.0,0.1131698923,15.24238695325
48,0.0,48.0,0.0,48.0,2.0,0.0,15.24238695325
49,0.0,49.0,0.0,49.0,6.0,0.16100270760000002,15.40338966085
50,0.0,50.0,0.0,50.0,10.0,0.151222891,15.55461255185
51,0.0,51.0,0.0,51.0,8.0,0.2036311527,15.758243704549999
52,0.0,52.0,0.0,52.0,3.0,0.0,15.758243704549999
53,0.0,53.0,0.0,53.0,1.0,0.2137540077,15.97199771225
54,0.0,54.0,0.0,54.0,6.0,0.03566410027,16.00766181252
55,0.0,55.0,0.0,55.0,9.0,0.7944483194999999,16.802110132019997
56,0.0,56.0,0.0,56.0,9.0,0.7520935081000001,17.554203640119997
57,0.0,57.0,0.0,57.0,9.0,0.0,17.554203640119997
58,0.0,58.0,0.0,58.0,5.0,0.33603843040000003,17.890242070519996
59,0.0,59.0,0.0,59.0,10.0,0.011000305259999999,17.901242375779997
60,0.0,60.0,0.0,60.0,11.0,0.5518037009,18.453046076679996
61,0.0,61.0,0.0,61.0,11.0,0.8619820374,19.315028114079997
