,num_sims,round,experiment,horizon,chosen_arm,reward,cumulative_reward
0,0.0,0.0,0.0,0.0,1.0,0.34220885199999995,0.34220885199999995
1,0.0,1.0,0.0,1.0,3.0,0.01112658983,0.35333544182999993
2,0.0,2.0,0.0,2.0,1.0,0.1624533971,0.5157888389299999
3,0.0,3.0,0.0,3.0,2.0,0.044441098930000006,0.56022993786
4,0.0,4.0,0.0,4.0,1.0,0.7322050209,1.29243495876
5,0.0,5.0,0.0,5.0,1.0,0.2839231834,1.57635814216
6,0.0,6.0,0.0,6.0,9.0,0.8185780625,2.39493620466
7,0.0,7.0,0.0,7.0,9.0,0.3125713511,2.70750755576
8,0.0,8.0,0.0,8.0,9.0,0.34035555100000003,3.04786310676
9,0.0,9.0,0.0,9.0,9.0,0.3076250124,3.35548811916
10,0.0,10.0,0.0,10.0,11.0,0.02510510682,3.38059322598
11,0.0,11.0,0.0,11.0,1.0,0.638388463,4.018981688979999
12,0.0,12.0,0.0,12.0,1.0,0.1937897224,4.212771411379999
13,0.0,13.0,0.0,13.0,9.0,0.6871737558,4.899945167179999
14,0.0,14.0,0.0,14.0,1.0,0.758997955,5.658943122179999
15,0.0,15.0,0.0,15.0,5.0,0.3737794419,6.032722564079999
16,0.0,16.0,0.0,16.0,1.0,0.6353284655,6.668051029579999
17,0.0,17.0,0.0,17.0,5.0,0.6104819615,7.278532991079999
18,0.0,18.0,0.0,18.0,5.0,0.0033050129299999997,7.281838004009999
19,0.0,19.0,0.0,19.0,1.0,0.33447098259999997,7.616308986609999
20,0.0,20.0,0.0,20.0,9.0,0.1125502625,7.728859249109999
21,0.0,21.0,0.0,21.0,9.0,0.8948065113,8.623665760409999
22,0.0,22.0,0.0,22.0,9.0,0.4009723237,9.024638084109998
23,0.0,23.0,0.0,23.0,1.0,0.7623980932000001,9.787036177309998
24,0.0,24.0,0.0,24.0,9.0,0.782529931,10.56956610831
25,0.0,25.0,0.0,25.0,1.0,0.4911143206,11.060680428909999
26,0.0,26.0,0.0,26.0,4.0,0.05831100664,11.118991435549999
27,0.0,27.0,0.0,27.0,9.0,0.8127460019,11.93173743745
28,0.0,28.0,0.0,28.0,1.0,0.7766689194,12.70840635685
29,0.0,29.0,0.0,29.0,9.0,0.6085990802,13.31700543705
30,0.0,30.0,0.0,30.0,9.0,0.7951166554,14.112122092449999
31,0.0,31.0,0.0,31.0,9.0,0.9439775173,15.05609960975
32,0.0,32.0,0.0,32.0,9.0,0.4417785429999999,15.49787815275
33,0.0,33.0,0.0,33.0,9.0,0.4382916168,15.93616976955
34,0.0,34.0,0.0,34.0,9.0,0.3187466664,16.25491643595
35,0.0,35.0,0.0,35.0,9.0,0.5570113322,16.81192776815
36,0.0,36.0,0.0,36.0,9.0,0.4255967392,17.23752450735
37,0.0,37.0,0.0,37.0,1.0,0.6353604944,17.87288500175
38,0.0,38.0,0.0,38.0,9.0,0.1940320705,18.06691707225
39,0.0,39.0,0.0,39.0,9.0,0.8053864746000001,18.87230354685
40,0.0,40.0,0.0,40.0,1.0,0.23462934610000002,19.10693289295
41,0.0,41.0,0.0,41.0,9.0,0.8851390693000001,19.992071962249998
42,0.0,42.0,0.0,42.0,9.0,0.7155294754,20.70760143765
43,0.0,43.0,0.0,43.0,9.0,0.7673725946000001,21.47497403225
44,0.0,44.0,0.0,44.0,9.0,0.8464975432,22.32147157545
45,0.0,45.0,0.0,45.0,9.0,0.3935756061,22.715047181550002
46,0.0,46.0,0.0,46.0,9.0,0.8153694628,23.53041664435
47,0.0,47.0,0.0,47.0,9.0,0.3011566658,23.831573310150002
48,0.0,48.0,0.0,48.0,1.0,0.6573471929,24.488920503050004
49,0.0,49.0,0.0,49.0,9.0,0.3496324083,24.838552911350003
50,0.0,50.0,0.0,50.0,9.0,0.6006619639,25.439214875250002
51,0.0,51.0,0.0,51.0,9.0,0.027209239710000003,25.466424114960002
52,0.0,52.0,0.0,52.0,1.0,0.01309393322,25.47951804818
53,0.0,53.0,0.0,53.0,9.0,0.365598853,25.845116901180003
54,0.0,54.0,0.0,54.0,1.0,0.4667923287,26.31190922988
55,0.0,55.0,0.0,55.0,1.0,0.028893303610000004,26.340802533490002
56,0.0,56.0,0.0,56.0,9.0,0.8368183531,27.177620886590002
57,0.0,57.0,0.0,57.0,9.0,0.03524318044,27.21286406703
58,0.0,58.0,0.0,58.0,9.0,0.4437252425,27.656589309530002
59,0.0,59.0,0.0,59.0,9.0,0.6392666602,28.295855969730002
60,0.0,60.0,0.0,60.0,9.0,0.7444046437,29.040260613430004
61,0.0,61.0,0.0,61.0,9.0,0.5138895599,29.554150173330004
62,0.0,62.0,0.0,62.0,9.0,0.33931236600000003,29.893462539330006
63,0.0,63.0,0.0,63.0,9.0,0.2872536954,30.180716234730006
