,num_sims,round,experiment,horizon,chosen_arm,reward,cumulative_reward
0,0.0,0.0,0.0,0.0,3.0,0.6424887053,0.6424887053
1,0.0,1.0,0.0,1.0,0.0,0.4271521565,1.0696408618
2,0.0,2.0,0.0,2.0,5.0,0.06684386034,1.13648472214
3,0.0,3.0,0.0,3.0,1.0,0.021186600910000002,1.15767132305
4,0.0,4.0,0.0,4.0,3.0,0.4928704587,1.6505417817499999
5,0.0,5.0,0.0,5.0,2.0,0.06975926865,1.7203010503999998
6,0.0,6.0,0.0,6.0,8.0,0.5651667394,2.2854677897999998
7,0.0,7.0,0.0,7.0,9.0,0.4403901684,2.7258579581999998
8,0.0,8.0,0.0,8.0,11.0,0.02510510682,2.7509630650199997
9,0.0,9.0,0.0,9.0,6.0,0.04220973073,2.7931727957499994
10,0.0,10.0,0.0,10.0,5.0,0.07837919120999999,2.8715519869599992
11,0.0,11.0,0.0,11.0,9.0,0.365598853,3.237150839959999
12,0.0,12.0,0.0,12.0,10.0,0.06458217991000001,3.301733019869999
13,0.0,13.0,0.0,13.0,4.0,0.04892554111,3.350658560979999
14,0.0,14.0,0.0,14.0,0.0,0.06618305452,3.416841615499999
15,0.0,15.0,0.0,15.0,8.0,0.027859919960000003,3.4447015354599992
16,0.0,16.0,0.0,16.0,3.0,0.4693920076,3.914093543059999
17,0.0,17.0,0.0,17.0,7.0,0.7937053050999999,4.707798848159999
18,0.0,18.0,0.0,18.0,7.0,0.3912761896,5.099075037759999
19,0.0,19.0,0.0,19.0,7.0,0.3374215602,5.436496597959999
20,0.0,20.0,0.0,20.0,9.0,0.4268462411,5.863342839059999
21,0.0,21.0,0.0,21.0,0.0,0.1402250347,6.003567873759999
22,0.0,22.0,0.0,22.0,7.0,0.6538933316000001,6.657461205359999
23,0.0,23.0,0.0,23.0,10.0,0.7907949659000001,7.448256171259999
24,0.0,24.0,0.0,24.0,10.0,0.7459845801999999,8.194240751459999
25,0.0,25.0,0.0,25.0,3.0,0.4577046106,8.65194536206
26,0.0,26.0,0.0,26.0,10.0,0.5985587043999999,9.25050406646
27,0.0,27.0,0.0,27.0,8.0,0.0,9.25050406646
28,0.0,28.0,0.0,28.0,6.0,0.0,9.25050406646
29,0.0,29.0,0.0,29.0,10.0,0.8932312926999999,10.143735359159999
30,0.0,30.0,0.0,30.0,7.0,0.00375286042,10.14748821958
31,0.0,31.0,0.0,31.0,3.0,0.05397058280000001,10.20145880238
32,0.0,32.0,0.0,32.0,10.0,0.09293896223999999,10.29439776462
33,0.0,33.0,0.0,33.0,1.0,0.0,10.29439776462
34,0.0,34.0,0.0,34.0,3.0,0.7126504827,11.00704824732
35,0.0,35.0,0.0,35.0,1.0,0.1818990312,11.18894727852
36,0.0,36.0,0.0,36.0,8.0,0.00275668441,11.191703962930001
37,0.0,37.0,0.0,37.0,4.0,0.1411609154,11.332864878330001
38,0.0,38.0,0.0,38.0,2.0,0.1946778248,11.52754270313
39,0.0,39.0,0.0,39.0,6.0,0.3999701682,11.92751287133
40,0.0,40.0,0.0,40.0,6.0,0.40087522130000003,12.32838809263
41,0.0,41.0,0.0,41.0,10.0,0.0468080841,12.37519617673
42,0.0,42.0,0.0,42.0,9.0,0.6797015702,13.054897746930001
43,0.0,43.0,0.0,43.0,7.0,0.4530738516,13.50797159853
44,0.0,44.0,0.0,44.0,2.0,0.02887815395,13.53684975248
45,0.0,45.0,0.0,45.0,3.0,0.197798759,13.73464851148
46,0.0,46.0,0.0,46.0,11.0,0.02135901423,13.75600752571
47,0.0,47.0,0.0,47.0,7.0,0.28419789489999997,14.04020542061
48,0.0,48.0,0.0,48.0,9.0,0.39205878759999996,14.43226420821
49,0.0,49.0,0.0,49.0,9.0,0.7559377488,15.18820195701
50,0.0,50.0,0.0,50.0,5.0,0.352237201,15.540439158009999
51,0.0,51.0,0.0,51.0,4.0,0.140670777,15.68110993501
52,0.0,52.0,0.0,52.0,11.0,0.0,15.68110993501
53,0.0,53.0,0.0,53.0,9.0,0.7934654648999999,16.474575399909998
54,0.0,54.0,0.0,54.0,9.0,0.24598210739999998,16.720557507309998
55,0.0,55.0,0.0,55.0,3.0,0.8344233536,17.554980860909996
56,0.0,56.0,0.0,56.0,7.0,0.06894237827000001,17.623923239179994
57,0.0,57.0,0.0,57.0,10.0,0.0049264217,17.628849660879993
58,0.0,58.0,0.0,58.0,4.0,0.1702843498,17.799134010679992
59,0.0,59.0,0.0,59.0,3.0,0.5603413013,18.359475311979992
60,0.0,60.0,0.0,60.0,9.0,0.01152603634,18.371001348319993
61,0.0,61.0,0.0,61.0,3.0,0.110075153,18.481076501319993
62,0.0,62.0,0.0,62.0,3.0,0.4771300168,18.958206518119994
63,0.0,63.0,0.0,63.0,0.0,0.23211568840000002,19.190322206519994
64,0.0,64.0,0.0,64.0,9.0,0.1185943612,19.308916567719994
65,0.0,65.0,0.0,65.0,6.0,0.43573023450000004,19.744646802219993
66,0.0,66.0,0.0,66.0,10.0,0.40441904469999995,20.149065846919992
67,0.0,67.0,0.0,67.0,2.0,0.5649708288,20.714036675719992
68,0.0,68.0,0.0,68.0,5.0,0.4792550874,21.19329176311999
69,0.0,69.0,0.0,69.0,6.0,0.0064714492999999994,21.19976321241999
70,0.0,70.0,0.0,70.0,3.0,0.04656693452,21.246330146939993
71,0.0,71.0,0.0,71.0,0.0,0.1647592229,21.411089369839992
72,0.0,72.0,0.0,72.0,3.0,0.2579072036,21.66899657343999
73,0.0,73.0,0.0,73.0,9.0,0.6686881108999999,22.33768468433999
74,0.0,74.0,0.0,74.0,3.0,0.2499527669,22.587637451239992
75,0.0,75.0,0.0,75.0,7.0,0.0,22.587637451239992
76,0.0,76.0,0.0,76.0,8.0,0.02067024275,22.608307693989993
77,0.0,77.0,0.0,77.0,5.0,0.08140819584999999,22.68971588983999
78,0.0,78.0,0.0,78.0,10.0,0.8689971677,23.558713057539993
79,0.0,79.0,0.0,79.0,10.0,0.44938987599999997,24.008102933539995
80,0.0,80.0,0.0,80.0,6.0,0.05492602222,24.063028955759993
81,0.0,81.0,0.0,81.0,9.0,0.8094739685000001,24.872502924259994
82,0.0,82.0,0.0,82.0,9.0,0.858122803,25.730625727259994
83,0.0,83.0,0.0,83.0,3.0,0.136465536,25.867091263259994
84,0.0,84.0,0.0,84.0,1.0,0.09065649451,25.957747757769994
85,0.0,85.0,0.0,85.0,5.0,0.8268657767,26.784613534469994
86,0.0,86.0,0.0,86.0,2.0,0.7390288443999999,27.523642378869994
87,0.0,87.0,0.0,87.0,10.0,0.7878970759,28.311539454769992
88,0.0,88.0,0.0,88.0,9.0,0.548424453,28.85996390776999
89,0.0,89.0,0.0,89.0,10.0,0.8941945099999999,29.75415841776999
90,0.0,90.0,0.0,90.0,10.0,0.8872522624,30.64141068016999
91,0.0,91.0,0.0,91.0,4.0,0.0,30.64141068016999
92,0.0,92.0,0.0,92.0,2.0,0.1990695412,30.84048022136999
93,0.0,93.0,0.0,93.0,9.0,0.4519876304,31.29246785176999
94,0.0,94.0,0.0,94.0,10.0,0.7224358198,32.01490367156999
95,0.0,95.0,0.0,95.0,9.0,0.00609947969,32.02100315125999
96,0.0,96.0,0.0,96.0,9.0,0.3187466664,32.33974981765999
97,0.0,97.0,0.0,97.0,10.0,0.1537805239,32.49353034155999
98,0.0,98.0,0.0,98.0,10.0,0.5745048731,33.068035214659986
99,0.0,99.0,0.0,99.0,10.0,0.44420360940000003,33.512238824059985
100,1.0,0.0,0.0,0.0,3.0,0.6853030279,0.6853030279
101,1.0,1.0,0.0,1.0,10.0,0.04275083316,0.72805386106
102,1.0,2.0,0.0,2.0,8.0,0.07343376414,0.8014876252
103,1.0,3.0,0.0,3.0,7.0,0.43864265439999994,1.2401302796
104,1.0,4.0,0.0,4.0,9.0,0.4252654707,1.6653957503
105,1.0,5.0,0.0,5.0,0.0,0.1347157217,1.8001114720000002
106,1.0,6.0,0.0,6.0,6.0,0.16100270760000002,1.9611141796000002
107,1.0,7.0,0.0,7.0,1.0,0.7402586359,2.7013728155
108,1.0,8.0,0.0,8.0,3.0,0.07488530825,2.77625812375
109,1.0,9.0,0.0,9.0,1.0,0.0,2.77625812375
110,1.0,10.0,0.0,10.0,5.0,0.017819099669999998,2.79407722342
111,1.0,11.0,0.0,11.0,2.0,0.10372359660000001,2.89780082002
112,1.0,12.0,0.0,12.0,4.0,0.0366151941,2.93441601412
113,1.0,13.0,0.0,13.0,11.0,0.29626046689999996,3.2306764810199997
114,1.0,14.0,0.0,14.0,3.0,0.7041045785,3.9347810595199997
115,1.0,15.0,0.0,15.0,1.0,0.7462339174,4.681014976919999
116,1.0,16.0,0.0,16.0,7.0,0.4394267867,5.12044176362
117,1.0,17.0,0.0,17.0,3.0,0.1229594301,5.24340119372
118,1.0,18.0,0.0,18.0,0.0,0.009608100120000001,5.25300929384
119,1.0,19.0,0.0,19.0,2.0,0.2835051675,5.5365144613399995
120,1.0,20.0,0.0,20.0,4.0,0.203250042,5.739764503339999
121,1.0,21.0,0.0,21.0,9.0,0.548424453,6.288188956339999
122,1.0,22.0,0.0,22.0,9.0,0.6797015702,6.967890526539999
123,1.0,23.0,0.0,23.0,11.0,0.7459231799,7.713813706439999
124,1.0,24.0,0.0,24.0,8.0,0.23353211200000001,7.947345818439999
125,1.0,25.0,0.0,25.0,7.0,0.01666950752,7.964015325959998
126,1.0,26.0,0.0,26.0,0.0,0.38752824100000005,8.351543566959998
127,1.0,27.0,0.0,27.0,11.0,0.9350991268,9.286642693759998
128,1.0,28.0,0.0,28.0,11.0,0.7698654080999999,10.056508101859997
129,1.0,29.0,0.0,29.0,7.0,0.2785496925,10.335057794359997
130,1.0,30.0,0.0,30.0,3.0,0.31457763639999997,10.649635430759997
131,1.0,31.0,0.0,31.0,6.0,0.00855112472,10.658186555479997
132,1.0,32.0,0.0,32.0,11.0,0.00256451547,10.660751070949997
133,1.0,33.0,0.0,33.0,10.0,0.9794800557000001,11.640231126649997
134,1.0,34.0,0.0,34.0,10.0,0.0,11.640231126649997
135,1.0,35.0,0.0,35.0,1.0,0.12335935969999999,11.763590486349997
136,1.0,36.0,0.0,36.0,11.0,0.7298033012,12.493393787549998
137,1.0,37.0,0.0,37.0,9.0,0.1221708819,12.615564669449999
138,1.0,38.0,0.0,38.0,5.0,0.0,12.615564669449999
139,1.0,39.0,0.0,39.0,11.0,0.3428507945,12.958415463949999
140,1.0,40.0,0.0,40.0,2.0,0.1631613355,13.121576799449999
141,1.0,41.0,0.0,41.0,11.0,0.2715696835,13.393146482949998
142,1.0,42.0,0.0,42.0,11.0,0.9507020116,14.343848494549999
143,1.0,43.0,0.0,43.0,1.0,0.01599458738,14.359843081929998
144,1.0,44.0,0.0,44.0,3.0,0.12163048010000001,14.481473562029999
145,1.0,45.0,0.0,45.0,7.0,0.5779971875,15.059470749529998
146,1.0,46.0,0.0,46.0,11.0,0.5213571620999999,15.580827911629997
147,1.0,47.0,0.0,47.0,11.0,0.8907661609,16.471594072529996
148,1.0,48.0,0.0,48.0,9.0,0.4519876304,16.923581702929997
149,1.0,49.0,0.0,49.0,8.0,0.3957783871,17.319360090029996
150,1.0,50.0,0.0,50.0,11.0,0.9211972779,18.240557367929995
151,1.0,51.0,0.0,51.0,9.0,0.4437252425,18.684282610429996
152,1.0,52.0,0.0,52.0,11.0,0.8303295526,19.514612163029994
153,1.0,53.0,0.0,53.0,11.0,0.178480573,19.693092736029996
154,1.0,54.0,0.0,54.0,11.0,0.00789038452,19.700983120549996
155,1.0,55.0,0.0,55.0,9.0,0.8621496371,20.563132757649996
156,1.0,56.0,0.0,56.0,11.0,0.6961841713,21.259316928949996
157,1.0,57.0,0.0,57.0,4.0,0.3680117668,21.627328695749995
158,1.0,58.0,0.0,58.0,9.0,0.7883510746,22.415679770349996
159,1.0,59.0,0.0,59.0,7.0,0.030462558940000002,22.446142329289994
160,1.0,60.0,0.0,60.0,1.0,0.7766689194,23.222811248689993
161,1.0,61.0,0.0,61.0,10.0,0.3605104123,23.583321660989995
162,1.0,62.0,0.0,62.0,11.0,0.38403805929999996,23.967359720289995
163,1.0,63.0,0.0,63.0,6.0,0.06090802245,24.028267742739995
164,1.0,64.0,0.0,64.0,9.0,0.0,24.028267742739995
165,1.0,65.0,0.0,65.0,9.0,0.8053864746000001,24.833654217339994
166,1.0,66.0,0.0,66.0,5.0,0.627905956,25.461560173339993
167,1.0,67.0,0.0,67.0,11.0,0.47137606320000003,25.932936236539994
168,1.0,68.0,0.0,68.0,10.0,0.4515638688,26.384500105339995
169,1.0,69.0,0.0,69.0,4.0,0.3685037948,26.753003900139994
